epoch,loss,timestamp
181,0.25593702838971066,2026-06-25T16:02:14.160347
182,0.2534277691290929,2026-06-25T16:02:14.425927
183,0.24952312730825865,2026-06-25T16:02:14.692216
184,0.24466204643249512,2026-06-25T16:02:14.959517
185,0.2429072650579306,2026-06-25T16:02:15.224642
186,0.23928005534868974,2026-06-25T16:02:15.491966
187,0.23486594397288102,2026-06-25T16:02:15.757773
188,0.23001534319840944,2026-06-25T16:02:16.022850
189,0.22683955614383405,2026-06-25T16:02:16.288680
190,0.22393292303268725,2026-06-25T16:02:16.554858
191,0.21995359086073363,2026-06-25T16:02:16.846179
192,0.2175613951224547,2026-06-25T16:02:17.112440
193,0.21389804895107561,2026-06-25T16:02:17.378885
194,0.20893176587728354,2026-06-25T16:02:17.644610
195,0.2073287023947789,2026-06-25T16:02:17.910805
196,0.20501304819033697,2026-06-25T16:02:18.177588
197,0.20335697898497948,2026-06-25T16:02:18.442781
198,0.19674371985288766,2026-06-25T16:02:18.709978
199,0.1981088026211812,2026-06-25T16:02:18.976140
200,0.19622726509204277,2026-06-25T16:02:19.242248
