epoch,loss,timestamp
89,7.640564515040471,2026-06-25T14:27:43.943053
90,7.642466655144324,2026-06-25T14:27:44.200367
91,7.640846252441406,2026-06-25T14:27:44.473878
92,7.639785656562219,2026-06-25T14:27:44.730413
93,7.640506304227388,2026-06-25T14:27:44.993560
94,7.642783531775842,2026-06-25T14:27:45.256408
95,7.640514373779297,2026-06-25T14:27:45.515179
96,7.642661681542029,2026-06-25T14:27:45.774688
97,7.6394871931809645,2026-06-25T14:27:46.031130
98,7.63905825981727,2026-06-25T14:27:46.309236
99,7.639082248394306,2026-06-25T14:27:46.577975
100,7.6401855028592625,2026-06-25T14:27:46.841619
101,7.641782980698806,2026-06-25T14:27:47.117693
102,7.640940299400916,2026-06-25T14:27:47.375767
103,7.639811038970947,2026-06-25T14:27:47.642899
104,7.6410675048828125,2026-06-25T14:27:47.904471
105,7.639687574826754,2026-06-25T14:27:48.166105
106,7.6375436049241285,2026-06-25T14:27:48.423194
107,7.6424162571246805,2026-06-25T14:27:48.679213
108,7.642301632807805,2026-06-25T14:27:48.936682
109,7.6389839465801535,2026-06-25T14:27:49.192808
110,7.6399766481839695,2026-06-25T14:27:49.449349
111,7.640777697929969,2026-06-25T14:27:49.722587
112,7.64048957824707,2026-06-25T14:27:49.978386
113,7.640850250537579,2026-06-25T14:27:50.234851
114,7.639572767110971,2026-06-25T14:27:50.490763
115,7.63730525970459,2026-06-25T14:27:50.747054
116,7.642802862020639,2026-06-25T14:27:51.003811
117,7.6411093565133905,2026-06-25T14:27:51.259760
118,7.639522662529578,2026-06-25T14:27:51.528663
119,7.640443104964036,2026-06-25T14:27:51.791634
120,7.639785326444185,2026-06-25T14:27:52.049460
121,7.639418235191932,2026-06-25T14:27:52.323324
122,7.641944188338059,2026-06-25T14:27:52.579838
123,7.639586888826811,2026-06-25T14:27:52.840245
124,7.638804582449106,2026-06-25T14:27:53.100471
125,7.640778578244722,2026-06-25T14:27:53.366520
126,7.638538910792424,2026-06-25T14:27:53.635502
127,7.6387750919048605,2026-06-25T14:27:53.893756
128,7.641668979938213,2026-06-25T14:27:54.151023
129,7.638659147115854,2026-06-25T14:27:54.412622
130,7.640717359689566,2026-06-25T14:27:54.673325
131,7.640428836529072,2026-06-25T14:27:54.948565
132,7.6415013166574335,2026-06-25T14:27:55.208756
133,7.638922874744122,2026-06-25T14:27:55.473040
134,7.63770316197322,2026-06-25T14:27:55.733552
135,7.638699274796706,2026-06-25T14:27:55.994162
136,7.6396116476792555,2026-06-25T14:27:56.254909
137,7.636931676131028,2026-06-25T14:27:56.517902
138,7.640200064732478,2026-06-25T14:27:56.780749
139,7.640817605532133,2026-06-25T14:27:57.039142
140,7.637569097372202,2026-06-25T14:27:57.296484
141,7.639516353607178,2026-06-25T14:27:57.570352
142,7.6399916135347805,2026-06-25T14:27:57.830284
143,7.639173581049993,2026-06-25T14:27:58.092694
144,7.638776962573711,2026-06-25T14:27:58.350865
145,7.64067477446336,2026-06-25T14:27:58.610017
146,7.636258382063645,2026-06-25T14:27:58.888651
147,7.639137047987718,2026-06-25T14:27:59.167644
148,7.6359256230867825,2026-06-25T14:27:59.449989
149,7.639576545128455,2026-06-25T14:27:59.712780
150,7.635119841648982,2026-06-25T14:27:59.973446
151,7.6350836387047405,2026-06-25T14:28:00.254491
152,7.637612599592942,2026-06-25T14:28:00.540272
153,7.637534434978779,2026-06-25T14:28:00.821314
154,7.6380719771751995,2026-06-25T14:28:01.092601
155,7.6411207272456245,2026-06-25T14:28:01.351419
156,7.637940553518442,2026-06-25T14:28:01.620676
157,7.636881975027231,2026-06-25T14:28:01.891200
158,7.63981661429772,2026-06-25T14:28:02.393900
159,7.639449266286997,2026-06-25T14:28:02.686072
160,7.640497207641602,2026-06-25T14:28:02.973615
161,7.637123621427095,2026-06-25T14:28:03.265318
162,7.639648474179781,2026-06-25T14:28:03.535424
163,7.636944807492769,2026-06-25T14:28:03.807254
164,7.640374293694129,2026-06-25T14:28:04.077289
165,7.638874567472017,2026-06-25T14:28:04.345273
166,7.638495188492995,2026-06-25T14:28:04.613552
167,7.636712917914758,2026-06-25T14:28:04.883883
168,7.638377262995793,2026-06-25T14:28:05.150575
169,7.640299980457012,2026-06-25T14:28:05.417384
170,7.639258494743934,2026-06-25T14:28:05.681064
171,7.638480406541091,2026-06-25T14:28:05.960544
172,7.64023204950186,2026-06-25T14:28:06.224512
173,7.6390659258915825,2026-06-25T14:28:06.486362
174,7.638224491706262,2026-06-25T14:28:06.747398
175,7.638023449824407,2026-06-25T14:28:07.009890
176,7.637215871077317,2026-06-25T14:28:07.273397
177,7.638510227203369,2026-06-25T14:28:07.535886
178,7.637510299682617,2026-06-25T14:28:07.797752
179,7.637399233304537,2026-06-25T14:28:08.059505
180,7.6382294067969685,2026-06-25T14:28:08.320311
181,7.638337538792537,2026-06-25T14:28:08.597885
182,7.640703017895039,2026-06-25T14:28:08.861280
183,7.635851639967698,2026-06-25T14:28:09.124048
184,7.638479966383714,2026-06-25T14:28:09.387479
185,7.637306800255408,2026-06-25T14:28:09.649503
186,7.638306837815505,2026-06-25T14:28:09.912534
187,7.6380696296691895,2026-06-25T14:28:10.174923
188,7.638906552241399,2026-06-25T14:28:10.437281
189,7.638065814971924,2026-06-25T14:28:10.699338
190,7.637886414161096,2026-06-25T14:28:10.961768
191,7.636744976043701,2026-06-25T14:28:11.240007
192,7.636834071232722,2026-06-25T14:28:11.501491
193,7.636586409348708,2026-06-25T14:28:11.762660
194,7.6358645879305325,2026-06-25T14:28:12.025261
195,7.636816685016338,2026-06-25T14:28:12.287483
196,7.637662924253023,2026-06-25T14:28:12.551652
197,7.63556014574491,2026-06-25T14:28:12.814393
198,7.638664502363938,2026-06-25T14:28:13.076639
199,7.642409031207745,2026-06-25T14:28:13.338905
200,7.637876804058369,2026-06-25T14:28:13.601169
